    AT   ;    BALT;    BE ;    CH  ;    CZ ;    DE  ;    DK ;    ES   ;    FR  ;    HU  ;    IT  ;    LU  ;    NE  ;    NO  ;    PL   ;    SE  ;    SI  ;    UK   
6544.015604;2535.336013;7956.067167;5969.799746;6393.727919;52834.60813;3140.539882;27236.88617;44068.48013;4031.849518;30764.09595;755.6013336;10470.72754;12044.41393;15131.12471;12704.51859;1356.01738;31839.34494
6544.015604;2534.819787;7956.067167;5963.246586;6392.559631;52834.60813;3140.539882;26905.75178;44068.48013;4019.010126;30431.2972;755.4289897;10470.72754;12041.69347;15126.52541;12701.59286;1356.72724;31330.45038
6810.791783;2683.894993;8131.622172;6017.015965;6430.073276;53145.11531;3153.448865;27213.78113;44407.46623;4010.679089;30051.82327;759.6019428;10563.56369;12155.24406;15096.64313;12797.67572;1365.865202;31330.45038
7329.959519;2973.823286;8527.074668;6303.430416;6761.382215;56071.63195;3322.818371;28424.02372;46445.44817;4190.532942;30873.86966;811.0325501;11105.85027;12853.29735;15624.7253;13396.53962;1429.417668;31347.7121
8085.52552;3308.766166;9502.998798;6955.99507;7572.152145;62836.27625;3657.037945;29379.62843;51724.26291;4587.27724;32331.42367;909.9758021;12422.23416;14222.92641;17179.31292;14991.97652;1578.109884;32575.00421
8613.204059;3535.572219;10294.53868;7516.909752;8197.143681;68023.58611;3972.89644;31584.52747;56554.98192;5072.584692;36618.10532;982.3672294;13404.20041;14909.58058;18637.16632;16246.99337;1725.09006;35986.18952
9007.151737;3559.841977;10732.63149;7879.624383;8659.181244;71779.11444;4245.18913;33845.43412;59295.50646;5348.093439;40605.30735;1007.044077;14136.28367;14941.82929;20023.03579;16607.27439;1803.122772;38976.6227
9100.523246;3573.505154;10839.29396;8025.953482;8730.473361;73263.76802;4319.96087;34676.57342;59317.80629;5402.662521;43459.04676;1017.478454;14453.54957;14948.30841;20357.23711;16556.33422;1828.329988;41735.11606
9190.622;3574.528639;10903.59025;8077.076159;8759.66874;73445.3171;4338.318048;35241.19747;59558.61227;5479.542597;43691.89255;1020.833554;14544.16079;14897.09674;20524.93574;16549.75085;1847.022202;43327.62712
9223.629714;3622.505259;10945.15269;8143.498111;8830.165595;73340.20031;4345.894413;36642.50449;60426.25547;5516.376879;44443.14882;1020.88187;14551.98582;14939.97186;20478.9015;16536.71166;1851.881419;43489.72368
9238.327861;3622.505259;10983.23228;8180.531201;8880.158855;73896.6847;4364.36863;36925.02411;60539.04909;5539.929594;45585.81119;1027.253277;14575.84728;14941.23721;20724.78709;16563.22763;1870.7449;43489.72368
9343.610184;3608.409618;11082.59509;8205.932871;8919.274344;74174.86988;4373.045655;37267.98974;60918.80393;5560.906194;45585.81119;1031.20031;14632.90666;14922.85173;20963.90948;16558.85572;1876.24022;43317.43276
9354.094492;3576.392596;11064.17149;8239.262922;8889.727593;73820.38276;4349.034488;37065.2959;61273.48807;5554.748471;45648.96739;1035.126769;14685.43825;14859.429;20834.70522;16462.23423;1868.715121;43438.39148
9297.065028;3590.108762;11043.01644;8163.554056;8807.123657;73366.04977;4322.18316;37171.82127;60938.00403;5551.409756;45129.0044;1025.425692;14625.26833;14790.6219;20817.8751;16308.09802;1857.136925;43184.91103
9249.102601;3577.683875;11017.85892;8187.138937;8806.728978;73606.20617;4299.392131;37169.0379;60796.73912;5517.043773;45052.36353;1023.278386;14538.10045;14842.02698;20894.97152;16419.7504;1847.39953;42871.43829
9249.102601;3576.228741;10995.20107;8128.939443;8755.745577;73561.66819;4281.497748;37208.94695;60796.73912;5528.075705;44007.78002;1021.176623;14506.60715;14746.5681;20868.92676;16384.07069;1848.819458;42697.43289
9133.658217;3539.18682;10953.18755;8083.781319;8755.745577;73561.66819;4275.067395;37023.48386;60560.82414;5469.958331;43594.59439;1016.595813;14561.00083;14758.93152;20808.50009;16361.56264;1843.324138;42602.94638
8905.345368;3466.463549;10775.40763;7832.579108;8613.965464;72467.37162;4241.12883;36879.04855;59727.19394;5459.163841;43276.2717;1005.183087;14538.28552;14645.42563;20601.33339;16213.73607;1833.602162;42602.94638
8623.680158;3361.375574;10528.75324;7608.723452;8440.424069;71404.63535;4195.007415;35702.17563;57852.06303;5393.174563;42366.52167;973.1033118;14300.44365;14632.26669;20501.35387;16126.65801;1794.038982;42630.84569
8249.901124;3127.226801;10050.12229;7275.779264;8082.164793;68257.90948;4031.910502;35009.68192;54718.20574;5280.856989;40948.2795;940.1974188;13685.17734;14347.11436;20167.09985;15531.07696;1712.451449;42729.21415
8068.145234;2747.567086;9756.767795;7130.080719;7876.17463;66007.43405;3870.958096;34516.46051;54418.49799;5335.981514;39341.02117;910.0786767;13081.83932;13854.49252;19748.93122;14598.49216;1664.972195;42106.2529
7340.696801;2625.957227;9018.360395;6413.398476;7196.587056;59610.88184;3506.454519;33428.08642;51156.16653;4852.613266;34657.34659;819.9583107;12065.89427;12946.8176;17641.67951;13279.22712;1525.289492;40969.81864
7030.433731;2543.511257;8417.853956;6262.190477;6815.161337;55856.69364;3314.269358;30611.13265;47611.22128;4442.955679;32834.00739;785.7942263;11146.03389;12432.57711;16075.68815;12973.02097;1446.804548;36472.31117
6587.475299;2535.336013;8032.292383;6004.663333;6480.474994;53344.89262;3170.106774;28581.8761;44879.01282;4126.947454;31134.13726;756.0455439;10635.32991;12065.79629;15305.33338;12686.30296;1375.126197;33480.33641
6546.075828;2535.336013;7956.067167;5969.799746;6401.92414;52834.60813;3140.539882;27404.68601;44068.48013;4055.662389;30431.2972;755.6013336;10470.72754;12082.73396;15131.12471;12704.51859;1356.72724;31751.00036
6544.015604;2534.819787;7956.067167;5963.246586;6393.727919;52834.60813;3140.539882;26929.97554;44068.48013;4040.272019;29734.2347;755.4289897;10470.72754;12104.02236;15126.52541;12701.59286;1344.313859;31289.59746
6810.791783;2683.894993;8131.622172;6007.407911;6430.073276;53145.11531;3153.448865;27180.58061;44407.46623;4048.030047;29890.20452;759.6019428;10563.56369;12193.56409;15096.64313;12797.67572;1355.457118;31177.66657
7329.959519;2976.936131;8527.074668;6293.822362;6777.524662;56071.63195;3322.818371;28275.15001;46445.44817;4198.105016;30704.10244;811.0325501;11105.85027;12841.69205;15678.9833;13396.53962;1430.30765;31194.9283
8046.107251;3323.715527;9502.998798;6950.542899;7579.118565;62836.27625;3657.037945;29251.01103;51724.26291;4705.334289;32354.63151;909.9758021;12410.4398;14171.57151;17153.25786;14991.97652;1578.109884;32595.95549
8668.25694;3556.339466;10276.64654;7508.529429;8334.946499;67898.27774;3983.674083;31688.60778;56169.37049;5165.778556;36618.10532;981.7399254;13418.36664;14878.22775;19286.0228;16246.99337;1748.206033;35992.20969
9066.913115;3620.135062;10772.52664;7915.315178;8827.835909;71764.98808;4253.790079;34018.4451;59230.02739;5407.673621;40549.13302;1011.680371;14176.12962;14993.44419;20496.97337;16607.27439;1817.613541;39048.88182
9194.792735;3623.0062;10871.64397;8068.781533;8924.069539;73586.2875;4362.87735;34676.57342;59156.76751;5464.802464;43459.04676;1012.156715;14553.50049;15038.20958;20972.39785;16607.67273;1841.07663;41864.10654
9357.809566;3660.261296;10897.92922;8158.987727;9004.455008;73659.31447;4373.449442;35599.30247;59360.3348;5516.376879;43691.89255;1013.979792;14565.42148;15011.90083;21140.7311;16571.08057;1857.748234;43924.9247
9408.228867;3706.585096;10852.91633;8201.403527;8999.517099;73659.31447;4359.787504;36937.42625;59465.4036;5588.342164;44443.14882;1013.979792;14502.17189;14959.3791;21135.54185;16558.04138;1879.122997;43647.26128
9414.029309;3706.585096;10835.67528;8180.531201;8992.031987;73546.59681;4353.040169;37267.98974;59368.59141;5595.3594;44382.15283;1011.56062;14496.71709;14951.84173;21249.64804;16605.14142;1876.24022;43626.77029
9465.426639;3699.309019;10835.67528;8274.683092;9022.344474;73648.33273;4332.817673;37253.44625;59461.80008;5631.848423;45585.81119;1012.380496;14496.71709;14889.55936;21210.5305;16582.76385;1885.893857;43328.28466
9423.705948;3665.845831;10805.14457;8215.470562;8946.081967;73193.52722;4308.259346;37502.93067;59358.23566;5639.376885;45648.96739;1005.004154;14469.90745;14892.72137;21182.95532;16524.7674;1881.694703;43317.43276
9282.435641;3668.811532;10829.33388;8163.554056;8862.06959;72827.99319;4287.73791;37599.94491;59191.78811;5574.075096;45465.55802;998.639683;14451.46019;14819.5234;21020.16643;16364.11062;1870.116506;43063.95232
9230.347635;3660.90449;10822.84418;8085.699141;8821.078148;72447.25743;4281.092498;38285.11113;59090.6447;5517.043773;45388.91714;993.2376094;14487.25401;14808.64611;20981.93782;16398.8818;1857.053167;42795.76725
9249.102601;3660.90449;10800.18634;8010.996094;8729.786365;72402.71946;4276.959536;38426.57085;59077.67904;5485.857201;45547.99199;991.1359618;14480.89171;14725.57438;20975.08068;16397.66913;1848.819458;42697.43289
9106.591542;3568.944104;10811.58068;7923.42217;8571.556723;72508.46355;4303.556303;38279.27144;58748.56238;5449.638329;44007.78002;991.1242872;14479.93874;14754.54065;20455.42044;16388.61626;1827.444694;42602.94638
8876.44784;3527.272657;10672.92707;7710.443794;8479.484441;72410.64619;4281.82107;37519.1042;57611.44948;5431.09853;43865.75175;970.1979707;14495.21053;14583.14327;20219.60405;16300.42953;1822.87613;42613.79828
8605.871406;3490.582495;10473.40769;7551.429196;8409.248408;71290.51645;4218.494342;36992.15174;56757.56262;5393.174563;42491.4235;959.9409662;14186.60412;14632.26669;20270.80692;16059.60477;1793.037427;42795.94747
8243.402823;3127.226801;10078.40753;7259.156186;8076.891752;66961.99038;3964.689768;35786.93766;54465.76705;5315.12848;41662.0803;926.8125056;13454.20835;14307.7899;19961.08327;15378.88536;1712.451449;43028.63981
8014.511676;2773.570777;9742.198388;7103.280825;7833.953878;64083.56367;3764.418632;35188.09433;53725.97177;5362.014642;39379.64324;894.5131683;12766.06456;13886.62719;19293.07697;14477.47589;1670.329898;41975.60151
7254.870895;2625.957227;9039.187096;6380.927205;7096.06462;59171.17623;3497.246182;33961.04388;50027.35572;4926.355424;36546.69863;825.7277276;11924.09893;12949.12115;17403.53083;13279.22712;1531.598953;40558.42311
6900.670404;2543.511257;8467.182715;6259.543323;6741.215228;55732.26918;3314.269358;31728.08817;46842.64683;4472.380825;33412.04986;788.520635;11075.55669;12427.42356;16021.22051;12973.02097;1449.158421;36472.31117
6559.940648;2535.336013;8104.275872;6002.852407;6450.257487;53309.6989;3170.066054;28666.7477;44778.10382;4135.189754;31533.07083;764.0103515;10573.2427;12027.47626;15298.01459;12703.72191;1375.126197;33478.46119
6544.015604;2535.336013;8041.63876;5969.799746;6390.583778;52564.2112;3129.159973;27790.00191;44068.48013;4062.610877;30884.19387;769.2872417;10457.11085;12044.41393;15126.52541;12704.76681;1360.221847;31751.0515
6544.015604;2534.819787;8041.63876;5981.270595;6390.583778;52564.2112;3129.352845;27236.88617;44068.48013;4050.431414;30334.43817;784.7698725;10457.11085;12066.41027;15126.52541;12729.76988;1357.617222;31197.58526
6810.791783;2683.894993;8224.948248;6017.015965;6428.097424;52874.71838;3142.261828;27544.91552;44637.23774;4048.030047;30164.19189;787.7320837;10549.94701;12179.96086;15096.64313;12851.88795;1353.451821;31197.58526
7329.959519;2973.823286;8628.397595;6299.078331;6748.320425;55831.7729;3307.373285;28699.1159;47003.53517;4180.526188;30968.27794;843.8672978;11117.41166;12850.18552;15628.45171;13382.78224;1417.627263;31214.84698
8100.653671;3296.086936;9593.738593;6955.99507;7565.016438;62753.18405;3652.123988;29507.49424;51955.90616;4536.876403;32492.15305;907.0330099;12417.36138;14222.92641;17129.75618;14972.20384;1570.426541;32636.50398
8693.588203;3520.699691;10309.49874;7535.992352;8197.836091;67975.79353;3983.674083;31966.95043;56223.1014;4893.983765;36814.98828;977.7476965;13454.24568;14909.58058;18660.27623;16270.58753;1699.365503;36005.63818
8934.914073;3602.318843;10801.14584;7903.125371;8600.860367;72217.63471;4245.18913;34220.88904;58814.68518;5153.113005;40862.59413;1012.381652;14293.95473;14931.22478;19872.14666;16569.64224;1771.842681;39048.88182
9014.19601;3554.313691;10909.9653;8108.556044;8736.424049;74226.59324;4315.503611;35211.96056;59426.40863;5236.809825;43459.04676;1005.315321;14672.44253;14937.70389;20311.11123;16621.12596;1798.777354;41847.66309
9025.283761;3554.718031;10897.92922;8073.279304;8704.432457;74124.06709;4333.876881;36937.42625;59250.02516;5251.549958;43566.99072;1014.327716;14702.39843;14879.42012;20252.52427;16623.47085;1808.872283;43464.67372
9004.31104;3562.212174;10897.92922;8062.014129;8689.108894;73998.1029;4332.895699;37670.37106;59250.02516;5251.549958;44029.9632;1013.529687;14598.14049;14879.42012;20202.987;16552.63144;1815.248313;43489.72368
8977.295678;3562.212174;10848.83659;8041.141803;8675.491011;73636.08825;4331.570713;38091.13646;59194.61495;5243.169252;44382.15283;1011.137794;14555.98437;14808.8158;20224.24573;16554.91943;1812.365536;43489.72368
8977.295678;3542.143147;10835.67528;8041.141803;8676.970317;73648.33273;4331.570713;38765.11154;59184.47612;5243.169252;44382.15283;1012.522093;14542.95943;14853.24547;20224.24573;16563.22763;1814.806396;43317.43276
8959.578265;3510.126125;10818.30589;7983.576471;8632.053744;73108.18245;4307.559546;38576.96119;59063.67779;5238.769321;44108.75542;1005.561527;14516.14979;14875.24546;20073.43221;16466.60613;1808.352025;43317.43276
8944.981718;3522.046403;10813.0436;7933.907046;8620.559842;72578.15852;4280.708218;38327.68821;59043.21121;5230.154202;43925.34605;999.1970554;14493.06109;14783.66201;20004.30638;16312.46993;1801.09341;43139.62336
8929.241915;3509.607657;10822.84418;7915.694953;8609.100387;72197.42276;4252.494841;38137.81171;58728.78151;5217.90599;43435.51954;996.2238632;14487.25401;14772.78472;20157.57592;16431.48861;1788.14529;42916.72597
8988.041684;3509.607657;10800.18634;7899.292433;8576.519238;72319.69649;4244.186978;38023.22457;58728.78151;5232.51226;43131.62191;994.1222156;14455.76071;14739.60821;20131.53117;16395.80891;1783.740492;42818.39161
9042.90368;3492.21412;10811.58068;7854.134309;8631.121673;72319.69649;4262.938677;37551.31285;58515.94303;5232.51226;42939.68703;990.0026071;14480.89171;14704.64542;20131.53117;16373.30085;1783.740492;42678.61742
8815.967051;3418.691952;10652.3876;7672.301147;8606.308111;72089.3813;4273.504916;37123.51214;57501.13984;5275.610265;42170.61236;972.9261132;14465.48679;14612.04476;20073.27871;16178.06912;1795.722894;42602.94638
8813.092487;3323.970277;10473.40769;7569.167245;8557.187868;71151.59087;4201.469953;36940.05199;56757.56262;5292.283243;41521.05008;958.3387806;14175.47212;14603.2767;20307.72504;15982.09271;1782.103876;42619.99379
8327.110522;3021.89345;10103.44293;7294.20515;8029.320203;68293.22948;3963.516202;35428.54818;54448.96696;5211.990554;40637.29798;926.8125056;13551.31255;14269.44615;19773.80067;15473.50437;1719.326068;42708.68906
8012.614114;2690.812177;9717.577933;7022.27675;7680.426913;65236.50422;3766.709195;35079.84281;53895.3826;5057.351202;38274.99525;894.7708172;12768.82362;13787.8877;19101.57653;14560.15654;1651.159409;42106.2529
7017.429946;2583.726552;8645.014968;6168.016485;6787.89063;56842.71657;3297.113543;32827.15171;48035.67724;4564.744553;32651.74466;797.3413248;11499.70808;12469.11178;16947.29396;12650.59285;1454.752604;40848.42886
6664.767311;2482.139661;8089.741979;6012.77664;6436.739504;53473.63076;3112.25238;30633.90707;44832.31752;4212.838486;30871.06183;758.8565063;10650.87931;12029.08099;15647.21433;12422.96917;1374.30216;35831.60599
6304.866439;2455.817634;7665.099578;5726.241761;6141.771002;50841.84115;2960.806762;28515.59617;42380.53275;3933.933179;29058.48819;726.9553169;10052.93277;11605.99608;14758.47254;12133.14492;1301.507972;32992.47836
6160.504;2451.090691;7485.858608;5621.031722;6040.905068;49564.84681;2923.227533;27918.15413;41224.85649;3799.517519;27958.69513;725.7540534;9763.819112;11570.77785;14405.12713;12047.27168;1268.350721;30702.57704
6162.94856;2451.090691;7478.439948;5621.966728;6033.589245;49422.51592;2919.602718;27097.59855;41043.99486;3799.517519;27685.32432;733.8219668;9732.975192;11536.17998;14378.55772;12029.76051;1268.350721;29224.42247
6295.470996;2492.293194;7664.482135;5630.660073;6037.321466;49453.40818;2921.451944;26774.6355;41102.63425;3799.517519;27687.021;737.4859216;9806.148127;11594.29864;14405.12713;12066.22904;1269.140797;29147.23178
6455.69793;2602.412998;7645.28471;5666.85107;6052.265607;49431.79908;2940.105866;26371.77746;41417.70068;3793.815901;27933.75734;751.9811872;9823.411079;11795.63297;14385.13993;12293.37392;1272.292558;29165.2241
6558.401766;2747.318246;7696.991029;5669.011101;6200.368941;50608.10027;3102.625871;25508.8524;41107.33281;3824.295904;27826.44769;747.1892526;9896.172469;12159.11858;14806.6684;12667.8087;1288.303473;29248.81002
6838.102708;2928.475078;8076.137053;5960.144333;6494.544149;53043.0413;3249.636906;26581.71421;42992.54657;3987.05399;29504.73346;780.6435598;10381.40047;12700.31738;15566.56448;13288.435;1350.577587;29649.92108
7069.756557;3143.898478;8448.584665;6219.592005;6941.092797;56575.62312;3505.945884;26862.09825;45407.15914;4259.946037;31094.35746;817.8987954;11078.01947;13173.30573;16686.21178;13697.49771;1441.157964;30926.62877
7445.401851;3123.125729;9007.817138;6622.756805;7391.19306;60439.02183;3787.794127;29156.10546;47952.42547;4526.056776;33803.91505;834.3154469;11928.7493;13490.64564;17826.55994;14213.78693;1525.837565;33742.26751
7494.943697;3124.94913;9001.511247;6677.429166;7451.783584;61147.92681;3805.591953;30076.99303;48636.01636;4567.342777;34125.06775;843.8689161;12107.17534;13410.81073;18056.53642;14259.58991;1537.853721;36712.66023
7440.390606;3128.731255;8950.510844;6675.614632;7421.330352;61106.46828;3799.610497;30082.87501;48636.01636;4567.342777;34578.78282;842.6065635;11991.20259;13432.6611;17980.39079;14246.54974;1537.853721;37378.3691
7424.125869;3139.318882;8933.268551;6654.741854;7406.642605;61089.01806;3792.862675;30269.88933;48552.13486;4558.961466;34652.19225;844.339423;12000.98875;13504.53898;18123.11802;14264.75752;1534.260875;37431.18199
