"AT"	"Balt"	"BE"	"DE"	"DK"	"Es"	"Fr"	"Nl"	"No"	"Se"	"Uk"
0.2550501	0.32175803	0.42144608	0.4745325	0.50100994	0.55036515	0.5234178	0.5437876	0.63953286	0.6939354	0.68399465
0.6704707	0.64752465	0.60633093	0.543739	0.49488607	0.43020543	0.39919993	0.38186553	0.35514304	0.33067763	0.37302104
0.32904127	0.31820673	0.28186312	0.33265522	0.3815215	0.39146483	0.43928558	0.5500192	0.6327643	0.7230245	0.7962591
0.7699892	0.789685	0.7768755	0.7611694	0.8264685	0.8845187	0.90851825	0.90867347	0.9167072	0.91259927	0.8868731
0.7993249	0.7423465	0.70739436	0.63914394	0.5048065	0.42842728	0.3730252	0.34629416	0.3142451	0.26922444	0.22764775
0.19130547	0.1726684	0.14914073	0.12041915	0.09940914	0.06990093	0.06428	0.063880265	0.08502091	0.09486975	0.11128356
0.1372281	0.15259525	0.15548001	0.15867983	0.16641925	0.18887563	0.2002596	0.20871973	0.22260553	0.21973161	0.20998265
0.2145787	0.21364138	0.24345133	0.23642798	0.20445336	0.16990867	0.15100954	0.14792292	0.16987298	0.18171246	0.18153107
0.1658843	0.14354987	0.12953858	0.10807763	0.09481656	0.092676416	0.10011316	0.101087056	0.10459756	0.08220893	0.07295652
0.08657092	0.07890468	0.064149976	0.049339768	0.025598323	0.02105273	0.025895579	0.02817878	0.03513533	0.035223722	0.05297179
0.087243244	0.12168954	0.17975532	0.21711874	0.26359534	0.30724975	0.33060306	0.3731411	0.41510335	0.540544	0.54462665
0.52222013	0.48565203	0.45277643	0.42382038	0.3993534	0.3625228	0.3005521	0.23239724	0.14864968	0.13225104	0.10955072
0.11444931	0.11742819	0.109547794	0.094450995	0.07989673	0.0771113	0.07453317	0.083927155	0.073605254	0.094275124	0.09462129
0.07470654	0.06412041	0.063660346	0.07007095	0.072931655	0.089075476	0.099450156	0.09972245	0.09625642	0.09552615	0.107450895
0.11025906	0.114043005	0.115230106	0.09883242	0.09127509	0.09007621	0.10833402	0.12360781	0.11000973	0.08285902	0.06772876
0.07135509	0.06453945	0.06430443	0.07451857	0.080181	0.08847187	0.0960368	0.101496115	0.10054836	0.117752686	0.17401095
0.24751002	0.29449028	0.28008193	0.253743	0.26039013	0.279182	0.3057499	0.31574243	0.33020833	0.3547655	0.34999344
0.35349327	0.38896433	0.47670227	0.4478806	0.47958836	0.4269423	0.36320153	0.31323206	0.2848054	0.26069602	0.25781405
0.31224975	0.4510432	0.52105266	0.4741265	0.4789737	0.5362677	0.56558335	0.6394805	0.61107814	0.6195112	0.6567131
0.69676316	0.66604966	0.68835026	0.5989495	0.42887923	0.30110022	0.21227868	0.18798672	0.17317173	0.15546164	0.14030667
0.1360601	0.16340671	0.19569834	0.19207986	0.1938928	0.17485951	0.1762163	0.16504024	0.16429797	0.1289478	0.100794554
0.07843699	0.08059185	0.079643205	0.07737601	0.074698515	0.0638087	0.047190074	0.041740466	0.045936212	0.046247035	0.03655283
0.034018442	0.03685972	0.043118667	0.05777392	0.065981776	0.076962404	0.09153486	0.117060184	0.14735986	0.19564605	0.30104595
0.36380714	0.42550126	0.47602755	0.5164769	0.58370495	0.69033307	0.78794044	0.8368841	0.8562637	0.85480887	0.8513666
0.8494616	0.84213513	0.8455277	0.8514242	0.84993845	0.83530354	0.8192649	0.7994261	0.7690864	0.727273	0.6803388
0.6525834	0.6244363	0.632345	0.6567888	0.67523885	0.6948873	0.69266325	0.699104	0.6875779	0.6950198	0.7290954
0.6842847	0.6685421	0.67361015	0.64626426	0.59428895	0.5671382	0.5767635	0.59040415	0.6136225	0.6301509	0.6558282
0.7356101	0.7146696	0.62454325	0.6140873	0.6113855	0.62255484	0.65044504	0.67073995	0.67311287	0.64917797	0.6320764
0.60607976	0.59949064	0.5367062	0.40108535	0.28856763	0.23367555	0.20472322	0.18605904	0.16681997	0.12771471	0.10010021
0.07416324	0.06751803	0.057062037	0.059295222	0.056493208	0.05967053	0.047118064	0.03930313	0.034107592	0.031322982	0.034998793
0.037194405	0.037312064	0.03328931	0.022711273	0.017618649	0.016426535	0.01758654	0.01659881	0.015069984	0.014717795	0.014937414
0.014919628	0.012677099	0.009659542	0.0055409335	0.00038475794	0.00037765107	0.0003937109	0.0021024733	0.006575666	0.007511085	0.006693332
0.0025541047	0.00056909415	0.0027439913	0.0024155874	0.00036637168	0.0003992223	0.00040668633	0.002061382	0.004626974	0.010403401	0.010779899
0.012751517	0.015401702	0.018176474	0.0205605	0.019853855	0.020249441	0.024179801	0.030684195	0.04167893	0.0509981	0.073299155
0.08934025	0.09188532	0.09239367	0.093258604	0.09191426	0.09719844	0.104566984	0.1155988	0.12355593	0.12446605	0.11852217
0.10733103	0.102877535	0.107870996	0.12121387	0.133517	0.14277636	0.13756825	0.122280166	0.11359512	0.105660714	0.10714252
0.10439308	0.11031415	0.12308561	0.14289866	0.14662436	0.15564154	0.15249361	0.14772584	0.13763364	0.12544835	0.14657195
0.15811104	0.17013617	0.16270307	0.17213193	0.18931526	0.19261909	0.19638857	0.20573084	0.23030709	0.305102	0.29275838
0.2337006	0.22153087	0.18166476	0.18934096	0.20363769	0.20218125	0.18760191	0.17791721	0.17129958	0.15823092	0.14497882
0.11701843	0.11263274	0.11381841	0.11872715	0.11602589	0.1328547	0.15437172	0.16682635	0.19284883	0.2055517	0.19461934
0.17984833	0.1811533	0.18113028	0.2019619	0.2215644	0.25785848	0.2887414	0.3304873	0.37320018	0.38579437	0.39609987
0.3923457	0.38699424	0.3993546	0.38525838	0.38337868	0.38460082	0.38493893	0.42740217	0.42466554	0.4293914	0.4463003
0.4165272	0.39525062	0.40531892	0.3951585	0.3810447	0.37067562	0.36153364	0.3755082	0.37911716	0.3924403	0.39913785
0.40591457	0.37783673	0.3658953	0.35601094	0.35396248	0.33452123	0.2894309	0.27689776	0.2612459	0.2658389	0.2709269
0.27931675	0.2780044	0.27183756	0.24914725	0.21189696	0.2070255	0.18400593	0.16783193	0.16378464	0.1661167	0.16595778
0.16795199	0.15897565	0.14464448	0.13719927	0.118607745	0.10860474	0.121657126	0.11466309	0.103248894	0.09483188	0.08710725
0.073975965	0.070526294	0.074595734	0.07459792	0.07387407	0.06267698	0.051852617	0.051241003	0.051589016	0.04594888	0.03825331
0.03835887	0.04479168	0.04927332	0.045910105	0.0392503	0.041583363	0.04355703	0.03541002	0.024164591	0.02224272	0.024825085
0.021848606	0.018154688	0.012743924	0.011390444	0.011972845	0.011326209	0.008113746	0.0035422752	0.001017714	0.0006758678	0.0007357247
0.001284737	0.0015028269	0.0015531814	0.0015855371	0.002734093	0.0025610407	0.0071254713	0.009090567	0.015958682	0.024237212	0.063866645
0.09104652	0.100811005	0.109870054	0.11411328	0.1357076	0.17393136	0.22442271	0.2927125	0.39030537	0.48471752	0.56089985
0.7071695	0.6805764	0.6516209	0.6154649	0.5715164	0.59584093	0.57872653	0.564023	0.51955175	0.49224076	0.47787118
0.47489783	0.55525786	0.4507141	0.38256413	0.36283144	0.39546213	0.368849	0.32167047	0.32160574	0.34108225	0.33255443
0.3062224	0.24961224	0.23195237	0.19426359	0.16632386	0.18342787	0.2401058	0.28595826	0.30492333	0.32653025	0.39379594
0.42461383	0.4198914	0.45713553	0.46347606	0.438917	0.42207578	0.41589668	0.39368036	0.43364456	0.48625937	0.5467487
0.5810999	0.59881574	0.5787299	0.5653469	0.49037614	0.55937743	0.5820351	0.5412198	0.5171416	0.48441535	0.46726507
0.4458139	0.3985003	0.35248408	0.33543944	0.34776196	0.25364807	0.24733892	0.2809486	0.35807335	0.38888362	0.40289727
0.43731782	0.43139732	0.3380262	0.2329008	0.3316907	0.31592056	0.30258033	0.35689944	0.37826654	0.43187916	0.44533902
0.4871882	0.4995782	0.50581896	0.46160054	0.41971207	0.40157986	0.4150734	0.40603328	0.46586552	0.49395955	0.48706058
0.47872087	0.49989554	0.5230426	0.56263644	0.60654366	0.62555957	0.60151017	0.5423488	0.63519484	0.49297345	0.48815095
0.5089674	0.5506962	0.55972373	0.5413542	0.5086848	0.4620594	0.40640742	0.36716905	0.3187014	0.28018552	0.19457234
0.12816039	0.095750116	0.070543796	0.05659247	0.040915996	0.030467005	0.022687068	0.017858831	0.017872587	0.020115474	0.04890409
0.09395118	0.18174945	0.26243988	0.37469476	0.46640167	0.5522076	0.5494157	0.545296	0.5242637	0.51155424	0.45504022
0.45554122	0.46885237	0.5104467	0.52548	0.5496956	0.5212348	0.5226489	0.550906	0.5631744	0.56959146	0.549916
0.4989897	0.44716913	0.41806677	0.42593732	0.4654507	0.47112584	0.4973689	0.50570726	0.54394823	0.5503763	0.54326516
0.54783547	0.5106157	0.45749298	0.44241422	0.46167046	0.43912953	0.51126945	0.5437406	0.54844856	0.5569088	0.5335722
0.5602462	0.5643914	0.548031	0.5773732	0.534811	0.5059844	0.4885382	0.46934563	0.40214145	0.32151234	0.23607232
0.17989741	0.14062831	0.104443386	0.07228103	0.0702325	0.056600716	0.037919383	0.027749341	0.023092778	0.02013419	0.010673098
0.00363001	0.00026568558	0.0018758941	0.008290957	0.010752364	0.013324285	0.014498098	0.014597101	0.015384154	0.01842192	0.023319887
0.028143993	0.039331414	0.056627795	0.07793974	0.0942147	0.10574266	0.08451747	0.0875416	0.09342172	0.13125804	0.14585157
0.13804573	0.15717809	0.19399944	0.20356852	0.19589661	0.19548252	0.2063986	0.21342953	0.19732837	0.19013168	0.18015605
0.14459372	0.1172997	0.10439725	0.095843285	0.097595274	0.10386029	0.0996553	0.09003202	0.06486824	0.056583066	0.058775578
0.0626206	0.06682444	0.08044521	0.08581348	0.09453344	0.09559596	0.09324262	0.092553705	0.08672931	0.109441735	0.095846295
0.097147845	0.1092867	0.10524707	0.11208637	0.12531175	0.13453977	0.1555702	0.18221311	0.23601425	0.2625752	0.27836466
0.29528898	0.30901694	0.3742033	0.4336867	0.44820395	0.46504435	0.46502784	0.4402618	0.41906714	0.46087113	0.41949415
0.42569536	0.34878415	0.30867314	0.26693085	0.26130933	0.25227866	0.2497349	0.2429364	0.21949776	0.19177704	0.17651802
0.1741655	0.1596635	0.15800582	0.04554245	0.047026984	0.051789142	0.058281768	0.06079766	0.059655897	0.05933227	0.06211835
0.057053704	0.05156727	0.061345194	0.061722085	0.057036784	0.051643763	0.05127515	0.05074359	0.050554954	0.053217854	0.054892823
0.05752877	0.059510656	0.058583368	0.06689989	0.059737213	0.052653376	0.04876222	0.044579487	0.041202445	0.037371047	0.038265523
0.042636655	0.04202808	0.042857956	0.03983677	0.04177822	0.031329338	0.022811975	0.018132191	0.01831117	0.017651588	0.016989958
0.015643287	0.015182251	0.01397938	0.014238639	0.0147643145	0.008917016	0.008777844	0.009051915	0.0093038855	0.00842502	0.0076966947
0.00728698	0.007273227	0.0073319646	0.0075515755	0.009514672	0.008952878	0.006641112	0.0065641683	0.0062808534	0.0054049264	0.0057816086
0.0067511015	0.007754463	0.0091446685	0.010397198	0.011524798	0.0120286	0.011702238	0.013525309	0.012660092	0.010467961	0.007174726
0.0057367454	0.003519811	0.002935226	0.0026570733	0.0034109137	0.0050098076	0.005783095	0.0055351607	0.0060765576	0.0053091315	0.0038035738
0.0026501673	0.00084527023	0.00084703416	0.0009567401	0.0024526408	0.0009459295	0.0025551263	0.0026812986	0.00077844673	0.0031745813	0.0029397325
0.0060410732	0.008830733	0.010663556	0.0117140375	0.013484028	0.014846447	0.0148226805	0.015026391	0.0139058465	0.012692887	0.014808574
0.014983247	0.014551938	0.0148406355	0.016290927	0.015127813	0.013501367	0.012727549	0.015337121	0.021255324	0.02508206	0.032208506
0.035020314	0.041794673	0.04562595	0.045696333	0.0554152	0.063163556	0.070967585	0.083055764	0.10547937	0.12822627	0.15332222
0.18365756	0.19110121	0.21055263	0.21347558	0.23273195	0.27058885	0.34695348	0.407809	0.42869952	0.4682574	0.5324195
0.6123812	0.6804014	0.76020926	0.7525668	0.72934	0.6961396	0.6847539	0.6528584	0.58827114	0.50683504	0.41346323
0.36684075	0.33432025	0.31461608	0.29473993	0.2633979	0.23978977	0.23563553	0.26418898	0.31140795	0.34317943	0.36626917
0.38747668	0.45243505	0.4990509	0.54858506	0.57462955	0.6122032	0.6393303	0.65569675	0.68426764	0.6870931	0.65366316
0.6164694	0.59976447	0.5946622	0.5587075	0.48310608	0.3160996	0.27382097	0.25082433	0.22659038	0.21209161	0.18612278
0.1481783	0.11605674	0.094334796	0.08421837	0.074766085	0.06375633	0.046607435	0.03648613	0.037016135	0.04551393	0.058868345
0.06862878	0.07021094	0.07011925	0.06205604	0.059216123	0.068104036	0.08857122	0.08247135	0.12908395	0.17967524	0.22236724
0.23930734	0.24253942	0.2323013	0.23609637	0.2727457	0.31744456	0.33021766	0.32682225	0.24410884	0.2586927	0.26822254
0.25205326	0.25949782	0.25380543	0.2759304	0.315013	0.36455816	0.43599668	0.48174548	0.5055649	0.37561262	0.3824696
0.39980492	0.35838768	0.33709976	0.33909932	0.3292393	0.30928695	0.28170642	0.24785922	0.18479663	0.13504001	0.10322485
0.08230982	0.070368074	0.056390896	0.055816106	0.061317828	0.0695583	0.08340561	0.11414611	0.1578127	0.1923196	0.23808423
0.23651755	0.30075604	0.321937	0.32814953	0.3540304	0.39590302	0.42791697	0.45047477	0.4807854	0.5243361	0.5442234
0.5613847	0.5479107	0.5428182	0.54185134	0.55743146	0.5613684	0.5573825	0.55704653	0.5490131	0.5297957	0.51333123
0.5075787	0.48241514	0.47727796	0.44826102	0.47852096	0.4291375	0.37634233	0.34412366	0.3271843	0.33322272	0.30404723
0.25682387	0.21933353	0.2082358	0.19073702	0.215152	0.23762988	0.25689983	0.25522205	0.25022197	0.24540056	0.24881412
0.24687146	0.2593202	0.27221313	0.30051032	0.35548285	0.3651583	0.35961813	0.3510827	0.3356698	0.32946947	0.30939904
0.30868655	0.3120897	0.3164188	0.30902314	0.31583157	0.3611468	0.37316194	0.39091924	0.40312496	0.44696668	0.46392077
0.49731854	0.5383005	0.5768718	0.5999739	0.63049805	0.6616871	0.753414	0.74927866	0.79068184	0.7907074	0.7809933
0.77941674	0.789439	0.7996092	0.8123242	0.8322544	0.850929	0.86477256	0.82696694	0.82946736	0.83455527	0.82353294
0.8009366	0.76242405	0.7102574	0.65685236	0.62975925	0.6097513	0.5924804	0.55672926	0.4698206	0.48453477	0.5046197
0.5259955	0.49966013	0.48696423	0.4824244	0.46929532	0.46069306	0.44033787	0.4318454	0.4196721	0.40029308	0.4126949
0.4492493	0.45749322	0.44776118	0.43152964	0.40758958	0.39464894	0.3893117	0.37777868	0.36351755	0.36808574	0.32181942
0.29878166	0.2581993	0.26099548	0.27970815	0.30478242	0.3324853	0.3660554	0.4136829	0.44334334	0.45959538	0.48533928
0.54247755	0.65545726	0.74218684	0.8284303	0.86838454	0.86836517	0.8639855	0.839853	0.77146274	0.7543736	0.8531924
0.8460869	0.7884263	0.79485595	0.8654191	0.9011304	0.86717695	0.7952835	0.6660956	0.5715858	0.504724	0.42653704
0.28655964	0.1780494	0.15764832	0.15575461	0.17338346	0.22028822	0.24535623	0.23237327	0.23492473	0.2600961	0.30167654
0.33360162	0.3341538	0.31427488	0.35827515	0.31835437	0.28821966	0.2546878	0.23004466	0.2129869	0.21820924	0.22707257
0.23572476	0.24827908	0.28065512	0.29998174	0.32222453	0.37598678	0.41639742	0.45463622	0.47880408	0.4970599	0.49267703
0.46950704	0.47829565	0.5093371	0.5263259	0.5792861	0.5791487	0.5801338	0.58224565	0.5492153	0.56660205	0.59863925
0.60522395	0.6139114	0.6166284	0.6431134	0.61893594	0.6173634	0.6183172	0.58724695	0.5471441	0.5594099	0.56946844
0.55815876	0.5376962	0.5448341	0.54538083	0.5444728	0.55139416	0.48805726	0.3933562	0.31368166	0.2664276	0.24589653
0.2427724	0.24257293	0.2765928	0.3465698	0.42455012	0.48531586	0.56271243	0.59133273	0.5526121	0.53807455	0.53234047
0.5216851	0.51497054	0.49646327	0.4714282	0.42593843	0.37766948	0.3337208	0.28902194	0.2385142	0.23139	0.18585913
0.1317128	0.11188428	0.096416466	0.089899965	0.085760936	0.08108721	0.07454401	0.07173615	0.07338136	0.07485149	0.08419096
0.09236317	0.09941654	0.08647063	0.077424645	0.077529155	0.08271267	0.09543477	0.10087717	0.11193635	0.12615277	0.14475876
0.1578364	0.17966062	0.1915981	0.22714558	0.26305375	0.31035516	0.3598715	0.39003026	0.44901416	0.53164256	0.57701695
0.5746129	0.5483669	0.5042813	0.4735887	0.45592895	0.45163825	0.41693875	0.37670198	0.36712143	0.35248414	0.3705974
0.3508393	0.3417107	0.3665055	0.41961527	0.42271596	0.422682	0.45531887	0.53286016	0.54363245	0.5397988	0.5317585
0.52016735	0.51893246	0.51804715	0.5189948	0.5136618	0.49747947	0.4988782	0.5191688	0.55454284	0.5872843	0.58036
0.5709652	0.57829404	0.5833778	0.5524092	0.44737157	0.3932614	0.37149993	0.39272776	0.38722885	0.3331515	0.2794741
0.22358948	0.17114088	0.13058133	0.10825333	0.103460066	0.108207114	0.13965563	0.17750609	0.21765424	0.25374568	0.2913776
0.31974095	0.30945665	0.34731767	0.37109187	0.36277467	0.34532166	0.35041583	0.49256495	0.5334274	0.52989215	0.4961153
0.48828396	0.4545211	0.41768613	0.39869332	0.3893374	0.36251163	0.31292382	0.2240751	0.19728974	0.15456724	0.1196547
0.08917015	0.06349	0.048481345	0.039363954	0.036651827	0.0336917	0.04034378	0.05275914	0.085010804	0.093146004	0.10014553
0.12595387	0.12881875	0.12212364	0.1574072	0.2483412	0.3325344	0.38043326	0.35074005	0.30549455	0.2685464	0.2102027
0.17611066	0.19959217	0.21539003	0.24476933	0.22969964	0.22990474	0.14267744	0.0867207	0.06923235	0.05104648	0.035979748
0.028026693	0.029834393	0.025671382	0.026753062	0.028607406	0.026526561	0.023434306	0.023786042	0.02233786	0.020984674	0.020099074
0.021168059	0.014722826	0.01521023	0.016505187	0.017076718	0.020698542	0.028095169	0.0387424	0.0563605	0.07297018	0.08788183
0.08617923	0.07498079	0.119623415	0.1650788	0.19891948	0.19598825	0.1517107	0.116138525	0.08994716	0.07458757	0.06937795
0.082554124	0.08955612	0.07892829	0.14201848	0.2709706	0.3871553	0.4488968	0.5085147	0.57051426	0.5971288	0.6049788
0.6155782	0.5712128	0.5264382	0.46701202	0.3723844	0.32952908	0.29787156	0.25160128	0.19720441	0.17064305	0.15795468
0.13096617	0.1058733	0.09180437	0.11148822	0.17118968	0.23414257	0.3141599	0.36278456	0.3842545	0.3398163	0.31540838
0.31032017	0.34473622	0.4138323	0.47577795	0.5250274	0.5543144	0.55405945	0.5128923	0.46676975	0.45091563	0.40646386
0.38087115	0.37762988	0.36600646	0.32994854	0.30766198	0.29217508	0.25347874	0.25281343	0.5395235	0.54850626	0.55743605
0.5898165	0.6118899	0.6144141	0.6228372	0.62804997	0.6280549	0.62879854	0.63051766	0.6559138	0.6685107	0.6866485
0.7066106	0.6842174	0.63750404	0.5920614	0.5551227	0.52121055	0.48314986	0.43699273	0.39160964	0.35380635	0.33490807
0.33167902	0.3336461	0.35242718	0.38756657	0.37705946	0.37167215	0.36665812	0.37517458	0.3926109	0.51734126	0.54954267
0.5448325	0.5410701	0.5537822	0.5744756	0.5615307	0.5375161	0.5260311	0.47448927	0.44571885	0.42740053	0.3682584
0.37166485	0.39075786	0.4141768	0.42625302	0.39332417	0.3651209	0.33329564	0.31311256	0.28431153	0.26099908	0.2383373
0.19565205	0.21797453	0.21808885	0.2079794	0.1982397	0.16290653	0.13557874	0.12300517	0.11660967	0.11877689	0.124144785
0.12454868	0.113133505	0.114185214	0.11479196	0.11890415	0.121292785	0.115893394	0.110063665	0.114006266	0.11445335	0.11402088
0.108795956	0.09292213	0.09676972	0.075427234	0.06677733	0.057144053	0.05145995	0.05019243	0.057154045	0.06811882	0.07871271
0.082185544	0.08551593	0.08039426	0.10800756	0.09862859	0.09378561	0.086187504	0.08029646	0.07908551	0.08254774	0.08141248
0.08190364	0.08224146	0.0881523	0.087403834	0.10555822	0.116481885	0.12218848	0.13216624	0.1357889	0.12266256	0.11854769
0.1287343	0.15469763	0.17998333	0.17004406	0.15183619	0.15051822	0.15995903	0.17701901	0.18983312	0.19827558	0.19619252
0.20072155	0.19679151	0.18181692	0.17570584	0.17272416	0.16672812	0.14981435	0.12737378	0.11558679	0.10867074	0.10603834
0.10523229	0.12091678	0.15260127	0.17280658	0.18383376	0.18808794	0.18235381	0.15969703	0.15003626	0.14229985	0.13913716
0.14063516	0.14827213	0.14724267	0.14546357	0.14327791	0.14129287	0.13654758	0.12957951	0.10802093	0.0970096	0.09234762
0.08221214	0.081015594	0.08439958	0.10763724	0.12830582	0.14007235	0.14503908	0.14395185	0.1403488	0.12802805	0.13265905
0.12987183	0.12895557	0.1333851	0.14454697	0.15292813	0.15367626	0.15177225	0.14458665	0.14148031	0.14009887	0.11087582
0.11373233	0.119750895	0.1272374	0.13348894	0.13463138	0.13835834	0.16187626	0.18233213	0.19319284	0.20033902	0.19977422
